Lemma	Eng Gloss	POS	Level	Word source	Ex. ID	Form 	Analysis	Example Sentence	Translation	Reference	Topic(s)
переполнять	_	V	B2	LM	2	переполняет	Sing.3.Pres/Fut	_	_	_	_
пластиковый	_	A	B2	LM	1	пластиковых	Gen.Plur	_	_	_	_
пластиковый	_	A	B2	LM	2	пластиковые	Nom.Plur	_	_	_	_
пластиковый	_	A	B2	LM	3	пластиковыми	Ins.Plur	_	_	_	_
пластмассовый	_	A	B2	LM	1	пластмассовыми	Ins.Plur	_	_	_	_
пластмассовый	_	A	B2	LM	2	пластмассовым	Ins.Masc.Sing	_	_	_	_
пластмассовый	_	A	B2	LM	3	пластмассовые	Inan.Acc.Plur	_	_	_	_
пластырь	_	N.Masc.Inan	B2	LM	1	пластырь	Nom.Sing	_	_	_	_
пластырь	_	N.Masc.Inan	B2	LM	2	пластыря	Gen.Sing	_	_	_	_
пластырь	_	N.Masc.Inan	B2	LM	3	пластыри	Nom.Plur	_	_	_	_
платный	_	A	B2	Golosa, LM	1	платные	Nom.Plur	_	_	_	_
платный	_	A	B2	Golosa, LM	2	платных	Gen.Plur	_	_	_	_
платный	_	A	B2	Golosa, LM	3	платными	Ins.Plur	_	_	_	_
племянник	_	N.Masc.Anim	B2	Golosa, LM	1	племянник	Nom.Sing	_	_	_	_
племянник	_	N.Masc.Anim	B2	Golosa, LM	2	племянников	Acc.Plur	_	_	_	_
племянник	_	N.Masc.Anim	B2	Golosa, LM	3	племянника	Gen.Sing	_	_	_	_
племянница	_	N.Fem.Anim	B2	Golosa, LM	1	племянница	Nom.Sing	_	_	_	_
племянница	_	N.Fem.Anim	B2	Golosa, LM	2	племянницы	Gen.Sing	_	_	_	_
племянница	_	N.Fem.Anim	B2	Golosa, LM	3	племянницу	Acc.Sing	_	_	_	_
плен	_	N.Masc.Inan	B2	LM	1	плен	Acc.Sing	_	_	_	_
плен	_	N.Masc.Inan	B2	LM	2	плену	Loc.Sing	_	_	_	_
плен	_	N.Masc.Inan	B2	LM	3	плена	Gen.Sing	_	_	_	_
пленка	_	N.Fem.Inan	B2	LM	1	плёнку	Acc.Sing	_	_	_	_
пленка	_	N.Fem.Inan	B2	LM	2	плёнка	Nom.Sing	_	_	_	_
пленка	_	N.Fem.Inan	B2	LM	3	плёнкой	Ins.Sing	_	_	_	_
плов	_	N.Masc.Inan	B2	Golosa, LM	1	плов	Acc.Sing	_	_	_	_
плов	_	N.Masc.Inan	B2	Golosa, LM	2	пловом	Ins.Sing	_	_	_	_
плов	_	N.Masc.Inan	B2	Golosa, LM	3	плова	Gen.Sing	_	_	_	_
пловец	_	N.Masc.Anim	B2	LM	1	пловец	Nom.Sing	_	_	_	_
плодотворный	_	A	B2	LM	1	плодотворных	Gen.Plur	_	_	_	_
плодотворный	_	A	B2	LM	2	плодотворными	Ins.Plur	_	_	_	_
плодотворный	_	A	B2	LM	3	плодотворным	Ins.Neut.Sing	_	_	_	_
пересаживаться	_	V	B2	LM	1	пересаживался	Masc.Sing.Past	_	_	_	_
пляж	_	N.Masc.Inan	B2	Golosa, LM	1	пляже	Loc.Sing	_	_	_	_
пляж	_	N.Masc.Inan	B2	Golosa, LM	2	пляжа	Gen.Sing	_	_	_	_
пляж	_	N.Masc.Inan	B2	Golosa, LM	3	пляж	Nom.Sing	_	_	_	_
пересказывать	_	V	B2	LM	1	пересказывать	Inf	_	_	_	_
пересказывать	_	V	B2	LM	2	пересказывая	Pres/Fut	_	_	_	_
пересказывать	_	V	B2	LM	3	пересказывали	Plur.Past	_	_	_	_
пневмония	_	N.Fem.Inan	B2	LM	1	пневмонии	Gen.Sing	_	_	_	_
пневмония	_	N.Fem.Inan	B2	LM	2	пневмонию	Acc.Sing	_	_	_	_
пневмония	_	N.Fem.Inan	B2	LM	3	пневмония	Nom.Sing	_	_	_	_
пересылать	_	V	B2	Golosa, LM	1	пересылали	Plur.Past	_	_	_	_
пересылать	_	A	B2	Golosa, LM	2	пересылаемые	Acc.Plur	_	_	_	_
пересылать	_	A	B2	Golosa, LM	3	пересылаемой	Gen.Fem.Sing	_	_	_	_
побережье	_	N.Neut.Inan	B2	LM	1	побережья	Gen.Sing	_	_	_	_
побережье	_	N.Neut.Inan	B2	LM	2	побережье	Loc.Sing	_	_	_	_
побережье	_	N.Neut.Inan	B2	LM	3	побережью	Dat.Sing	_	_	_	_
переутомляться	_	V	B2	LM	1	переутомляться	Inf	_	_	_	_
планировать	_	V	B2	LM, Поехали	1	планирует	Sing.3.Pres/Fut	_	_	_	_
планировать	_	V	B2	LM, Поехали	2	планировать	Inf	_	_	_	_
планировать	_	V	B2	LM, Поехали	3	планируете	Plur.2.Pres/Fut	_	_	_	_
повар	_	N.Masc.Anim	B2	LM	1	повар	Nom.Sing	_	_	_	_
повар	_	N.Masc.Anim	B2	LM	2	повара	Gen.Sing	_	_	_	_
повар	_	N.Masc.Anim	B2	LM	3	поваром	Ins.Sing	_	_	_	_
поведение	_	N.Neut.Inan	B2	LM	1	поведения	Gen.Sing	_	_	_	_
поведение	_	N.Neut.Inan	B2	LM	2	поведение	Acc.Sing	_	_	_	_
поведение	_	N.Neut.Inan	B2	LM	3	поведением	Ins.Sing	_	_	_	_
повелительный	_	A	B2	LM	1	повелительных	Gen.Plur	_	_	_	_
повелительный	_	A	B2	LM	2	повелительной	Gen.Fem.Sing	_	_	_	_
повелительный	_	A	B2	LM	3	повелительная	Nom.Fem.Sing	_	_	_	_
плевать	_	V	B2	LM	1	плевать	Inf	_	_	_	_
плевать	_	V	B2	LM	2	плевали	Plur.Past	_	_	_	_
плевать	_	V	B2	LM	3	плюёт	Sing.3.Pres/Fut	_	_	_	_
поверхностный	_	A	B2	LM	1	поверх	Nom.Fem.Sing	_	_	_	_
поверхностный	_	A	B2	LM	2	поверхностным	Ins.Masc.Sing	_	_	_	_
поверхностный	_	A	B2	LM	3	поверхностный	Inan.Acc.Masc.Sing	_	_	_	_
поверхность	_	N.Fem.Inan	B2	LM	1	поверхности	Loc.Sing	_	_	_	_
поверхность	_	N.Fem.Inan	B2	LM	2	поверхностью	Ins.Sing	_	_	_	_
поверхность	_	N.Fem.Inan	B2	LM	3	поверхность	Acc.Sing	_	_	_	_
повествование	_	N.Neut.Inan	B2	LM	1	повествования	Gen.Sing	_	_	_	_
повествование	_	N.Neut.Inan	B2	LM	2	повествование	Nom.Sing	_	_	_	_
повествование	_	N.Neut.Inan	B2	LM	3	повествованиях	Loc.Plur	_	_	_	_
повесть	_	N.Fem.Inan	B2	Golosa, LM	1	повесть	Nom.Sing	_	_	_	_
повесть	_	N.Fem.Inan	B2	Golosa, LM	2	повести	Acc.Plur	_	_	_	_
повесть	_	N.Fem.Inan	B2	Golosa, LM	3	повестях	Loc.Plur	_	_	_	_
плюнуть	_	V	B2	LM	1	плюнул	Masc.Sing.Past	_	_	_	_
плюнуть	_	V	B2	LM	2	плюнуть	Inf	_	_	_	_
плюнуть	_	V	B2	LM	3	плюнули	Plur.Past	_	_	_	_
повод	_	N.Masc.Inan	B2	LM	1	поводу	Dat.Sing	_	_	_	_
повод	_	N.Masc.Inan	B2	LM	2	повод	Nom.Sing	_	_	_	_
повод	_	N.Masc.Inan	B2	LM	3	поводом	Ins.Sing	_	_	_	_
плясать	_	V	B2	LM	1	плясали	Plur.Past	_	_	_	_
плясать	_	V	B2	LM	2	плясала	Fem.Sing.Past	_	_	_	_
плясать	_	A	B2	LM	3	пляшущим	Ins.Masc.Sing	_	_	_	_
поворот	_	N.Masc.Inan	B2	LM	1	поворотом	Ins.Sing	_	_	_	_
поворот	_	N.Masc.Inan	B2	LM	2	поворот	Acc.Sing	_	_	_	_
поворот	_	N.Masc.Inan	B2	LM	3	повороте	Loc.Sing	_	_	_	_
повреждение	_	N.Neut.Inan	B2	LM	1	повреждения	Nom.Plur	_	_	_	_
повреждение	_	N.Neut.Inan	B2	LM	2	повреждений	Gen.Plur	_	_	_	_
повреждение	_	N.Neut.Inan	B2	LM	3	повреждение	Nom.Sing	_	_	_	_
повседневный	_	A	B2	LM	1	повседневного	Gen.Masc.Sing	_	_	_	_
повседневный	_	A	B2	LM	2	повседневной	Gen.Fem.Sing	_	_	_	_
повседневный	_	A	B2	LM	3	повседневных	Gen.Plur	_	_	_	_
повторение	_	N.Neut.Inan	B2	LM	1	повторения	Gen.Sing	_	_	_	_
повторение	_	N.Neut.Inan	B2	LM	2	повторение	Nom.Sing	_	_	_	_
повторение	_	N.Neut.Inan	B2	LM	3	повторении	Loc.Sing	_	_	_	_
повторный	_	A	B2	LM	1	повторный	Nom.Masc.Sing	_	_	_	_
повторный	_	A	B2	LM	2	повторном	Loc.Neut.Sing	_	_	_	_
повторный	_	A	B2	LM	3	повторных	Gen.Plur	_	_	_	_
побелеть	_	V	B2	LM	1	побелели	Plur.Past	_	_	_	_
побелеть	_	V	B2	LM	2	побелел	Masc.Sing.Past	_	_	_	_
побелеть	_	A	B2	LM	3	побелевшими	Ins.Plur	_	_	_	_
побледнеть	_	V	B2	LM	1	побледнел	Masc.Sing.Past	_	_	_	_
побледнеть	_	V	B2	LM	2	побледнело	Neut.Sing.Past	_	_	_	_
побледнеть	_	A	B2	LM	3	побледневшую	Acc.Fem.Sing	_	_	_	_
поболтать	_	V	B2	LM	1	поболтать	Inf	_	_	_	_
поболтать	_	V	B2	LM	2	поболтали	Plur.Past	_	_	_	_
поболтать	_	V	B2	LM	3	поболтаем	Plur.1.Pres/Fut	_	_	_	_
повлиять	_	V	B2	LM	1	повлиять	Inf	_	_	_	_
повлиять	_	V	B2	LM	2	повлияло	Neut.Sing.Past	_	_	_	_
повлиять	_	V	B2	LM	3	повлиял	Masc.Sing.Past	_	_	_	_
поводить	_	A	B2	LM	1	поводящего	Acc.Masc.Sing	_	_	_	_
поводить	_	A	B2	LM	2	поводящая	Nom.Fem.Sing	_	_	_	_
повышать	_	V	B2	LM	1	повышать	Inf	_	_	_	_
повышать	_	V	B2	LM	2	повышает	Sing.3.Pres/Fut	_	_	_	_
повышать	_	V	B2	LM	3	повышая	Pres/Fut	_	_	_	_
повышаться	_	V	B2	LM	1	повышается	Sing.3.Pres/Fut	_	_	_	_
повышаться	_	V	B2	LM	2	повышаются	Plur.3.Pres/Fut	_	_	_	_
повышаться	_	V	B2	LM	3	повышаться	Inf	_	_	_	_
веко	_	N.Neut.Inan	B2	LM	1	веками	Ins.Plur	_	_	_	_
веко	_	N.Neut.Inan	B2	LM	2	веки	Acc.Plur	_	_	_	_
поговорка	_	N.Fem.Inan	B2	LM	1	поговорка	Nom.Sing	_	_	_	_
поговорка	_	N.Fem.Inan	B2	LM	2	поговорок	Gen.Plur	_	_	_	_
поговорка	_	N.Fem.Inan	B2	LM	3	поговорку	Acc.Sing	_	_	_	_
пограничник	_	N.Masc.Anim	B2	LM	1	пограничниками	Ins.Plur	_	_	_	_
пограничник	_	N.Masc.Anim	B2	LM	2	пограничников	Gen.Plur	_	_	_	_
погасить	_	V	B2	LM	1	погасить	Inf	_	_	_	_
погасить	_	V	B2	LM	2	погашу	Sing.1.Pres/Fut	_	_	_	_
погасить	_	A	B2	LM	3	погашено	Neut.Sing	_	_	_	_
подбородок	_	N.Masc.Inan	B2	LM	1	подбородок	Nom.Sing	_	_	_	_
подбородок	_	N.Masc.Inan	B2	LM	2	подбородком	Ins.Sing	_	_	_	_
подбородок	_	N.Masc.Inan	B2	LM	3	подбородке	Loc.Sing	_	_	_	_
подвал	_	N.Masc.Inan	B2	Golosa, LM	1	подвал	Acc.Sing	_	_	_	_
подвал	_	N.Masc.Inan	B2	Golosa, LM	2	подвале	Loc.Sing	_	_	_	_
подвал	_	N.Masc.Inan	B2	Golosa, LM	3	подвалы	Acc.Plur	_	_	_	_
подвиг	_	N.Masc.Inan	B2	MiP, LM	1	подвиг	Acc.Sing	_	_	_	_
подвиг	_	N.Masc.Inan	B2	MiP, LM	2	подвигу	Dat.Sing	_	_	_	_
подвиг	_	N.Masc.Inan	B2	MiP, LM	3	подвиги	Nom.Plur	_	_	_	_
погладить	_	V	B2	LM	1	погладить	Inf	_	_	_	_
погладить	_	V	B2	LM	2	погладила	Fem.Sing.Past	_	_	_	_
погладить	_	V	B2	LM	3	погладили	Plur.Past	_	_	_	_
поглядеть	_	V	B2	LM	1	поглядел	Masc.Sing.Past	_	_	_	_
поглядеть	_	V	B2	LM	2	погляди	Imper.Sing.2	_	_	_	_
поглядеть	_	V	B2	LM	3	поглядела	Fem.Sing.Past	_	_	_	_
погнаться	_	V	B2	LM	1	погонятся	Plur.3.Pres/Fut	_	_	_	_
поговорить	_	V	B2	LM	1	поговорить	Inf	_	_	_	_
поговорить	_	V	B2	LM	2	поговорим	Plur.1.Pres/Fut	_	_	_	_
поговорить	_	V	B2	LM	3	поговорили	Plur.Past	_	_	_	_
подавать	_	V	B2	LM	1	подаёт	Sing.3.Pres/Fut	_	_	_	_
подавать	_	V	B2	LM	2	подавать	Inf	_	_	_	_
подавать	_	V	B2	LM	3	подают	Plur.3.Pres/Fut	_	_	_	_
подбегать	_	V	B2	LM	1	подбегают	Plur.3.Pres/Fut	_	_	_	_
подбегать	_	V	B2	LM	2	подбегали	Plur.Past	_	_	_	_
подбегать	_	V	B2	LM	3	подбегала	Fem.Sing.Past	_	_	_	_
поддержка	_	N.Fem.Inan	B2	LM	1	поддержку	Acc.Sing	_	_	_	_
поддержка	_	N.Fem.Inan	B2	LM	2	поддержки	Gen.Sing	_	_	_	_
поддержка	_	N.Fem.Inan	B2	LM	3	поддержка	Nom.Sing	_	_	_	_
подвигать	_	V	B2	LM	1	подвигал	Masc.Sing.Past	_	_	_	_
подвигать	_	V	B2	LM	2	подвигав	Past	_	_	_	_
подвигаться	_	V	B2	LM	1	подвигаться	Inf	_	_	_	_
подводить	_	V	B2	LM	1	подводит	Sing.3.Pres/Fut	_	_	_	_
подводить	_	V	B2	LM	2	подводя	Pres/Fut	_	_	_	_
подводить	_	V	B2	LM	3	подвожу	Sing.1.Pres/Fut	_	_	_	_
подвозить	_	V	B2	LM	1	подвозить	Inf	_	_	_	_
подвозить	_	V	B2	LM	2	подвозили	Plur.Past	_	_	_	_
подлежащее	_	N.Neut.Inan	B2	LM	1	подлежащее	Nom.Sing	_	_	_	_
подготовить	_	V	B2	LM	1	подготовить	Inf	_	_	_	_
подготовить	_	V	B2	LM	2	подготовила	Fem.Sing.Past	_	_	_	_
подготовить	_	A	B2	LM	3	подготовленные	Nom.Plur	_	_	_	_
подействовать	_	V	B2	LM	1	подействовало	Neut.Sing.Past	_	_	_	_
подействовать	_	V	B2	LM	2	подействовала	Fem.Sing.Past	_	_	_	_
поделить	_	V	B2	LM	1	поделили	Plur.Past	_	_	_	_
поделить	_	A	B2	LM	2	поделён	Masc.Sing	_	_	_	_
поделить	_	A	B2	LM	3	поделено	Neut.Sing	_	_	_	_
подоконник	_	N.Masc.Inan	B2	LM	1	подоконнике	Loc.Sing	_	_	_	_
подоконник	_	N.Masc.Inan	B2	LM	2	подоконник	Acc.Sing	_	_	_	_
подоконник	_	N.Masc.Inan	B2	LM	3	подоконниках	Loc.Plur	_	_	_	_
касаться	_	V	B2	Golosa, LM	1	касается	Sing.3.Pres/Fut	_	_	_	_
касаться	_	V	B2	Golosa, LM	2	касалось	Neut.Sing.Past	_	_	_	_
касаться	_	A	B2	Golosa, LM	3	касающиеся	Nom.Plur	_	_	_	_
поделиться	_	V	B2	LM	1	поделиться	Inf	_	_	_	_
поделиться	_	V	B2	LM	2	поделился	Masc.Sing.Past	_	_	_	_
поделиться	_	V	B2	LM	3	поделится	Sing.3.Pres/Fut	_	_	_	_
подпись	_	N.Fem.Inan	B2	LM	1	подписью	Ins.Sing	_	_	_	_
подпись	_	N.Fem.Inan	B2	LM	2	подпись	Nom.Sing	_	_	_	_
подпись	_	N.Fem.Inan	B2	LM	3	подписей	Gen.Plur	_	_	_	_
подешеветь	_	A	B2	LM	1	подешевевший	Acc.Masc.Sing	_	_	_	_
подполковник	_	N.Masc.Anim	B2	LM	1	подполковник	Nom.Sing	_	_	_	_
подполковник	_	N.Masc.Anim	B2	LM	2	подполковника	Gen.Sing	_	_	_	_
подполковник	_	N.Masc.Anim	B2	LM	3	подполковнику	Dat.Sing	_	_	_	_
подмести	_	V	B2	LM	1	подмету	Sing.1.Pres/Fut	_	_	_	_
подмести	_	V	B2	LM	2	подмети	Imper.Sing.2	_	_	_	_
подмести	_	V	B2	LM	3	подмёл	Masc.Sing.Past	_	_	_	_
подметать	_	V	B2	LM	1	подметать	Inf	_	_	_	_
подметать	_	V	B2	LM	2	подметает	Sing.3.Pres/Fut	_	_	_	_
подметать	_	V	B2	LM	3	подметал	Masc.Sing.Past	_	_	_	_
подросток	_	N.Masc.Anim	B2	LM	1	подростков	Gen.Plur	_	_	_	_
подросток	_	N.Masc.Anim	B2	LM	2	подростка	Gen.Sing	_	_	_	_
подросток	_	N.Masc.Anim	B2	LM	3	подростки	Nom.Plur	_	_	_	_
подогревать	_	V	B2	LM	1	подогревать	Inf	_	_	_	_
подогревать	_	A	B2	LM	2	подогреваемые	Nom.Plur	_	_	_	_
подорожать	_	V	B2	LM	1	подорожает	Sing.3.Pres/Fut	_	_	_	_
подорожать	_	V	B2	LM	2	подорожало	Neut.Sing.Past	_	_	_	_
подорожать	_	V	B2	LM	3	подорожали	Plur.Past	_	_	_	_
подписываться	_	V	B2	LM	1	подписываются	Plur.3.Pres/Fut	_	_	_	_
подписываться	_	V	B2	LM	2	подписываюсь	Sing.1.Pres/Fut	_	_	_	_
подписываться	_	V	B2	LM	3	подписывается	Sing.3.Pres/Fut	_	_	_	_
подрабатывать	_	V	B2	LM	1	подрабатывал	Masc.Sing.Past	_	_	_	_
подрабатывать	_	V	B2	LM	2	подрабатывают	Plur.3.Pres/Fut	_	_	_	_
подрабатывать	_	V	B2	LM	3	подрабатывать	Inf	_	_	_	_
подраться	_	V	B2	LM	1	подраться	Inf	_	_	_	_
подраться	_	V	B2	LM	2	подрались	Plur.Past	_	_	_	_
подраться	_	V	B2	LM	3	подерутся	Plur.3.Pres/Fut	_	_	_	_
подружиться	_	V	B2	LM	1	подружиться	Inf	_	_	_	_
подружиться	_	V	B2	LM	2	подружился	Masc.Sing.Past	_	_	_	_
подружиться	_	V	B2	LM	3	подружилась	Fem.Sing.Past	_	_	_	_
подсказывать	_	V	B2	LM	1	подсказывают	Plur.3.Pres/Fut	_	_	_	_
подсказывать	_	V	B2	LM	2	подсказывает	Sing.3.Pres/Fut	_	_	_	_
подсказывать	_	V	B2	LM	3	подсказываю	Sing.1.Pres/Fut	_	_	_	_
подушка	_	N.Fem.Inan	B2	LM	1	подушку	Acc.Sing	_	_	_	_
подушка	_	N.Fem.Inan	B2	LM	2	подушкой	Ins.Sing	_	_	_	_
подушка	_	N.Fem.Inan	B2	LM	3	подушки	Acc.Plur	_	_	_	_
подходящий	_	A	B2	LM	1	подходящее	Inan.Acc.Neut.Sing	_	_	_	_
подходящий	_	A	B2	LM	2	подходящий	Inan.Acc.Masc.Sing	_	_	_	_
подходящий	_	A	B2	LM	3	подходящем	Loc.Neut.Sing	_	_	_	_
подслушивать	_	A	B2	LM	1	подслушивающей	Dat.Fem.Sing	_	_	_	_
подслушивать	_	V	B2	LM	2	подслушивать	Inf	_	_	_	_
подсматривать	_	A	B2	LM	1	подсматривающих	Gen.Plur	_	_	_	_
подсматривать	_	V	B2	LM	2	подсматривать	Inf	_	_	_	_
пожар	_	N.Masc.Inan	B2	LM	1	пожар	Acc.Sing	_	_	_	_
пожар	_	N.Masc.Inan	B2	LM	2	пожаром	Ins.Sing	_	_	_	_
пожар	_	N.Masc.Inan	B2	LM	3	пожары	Acc.Plur	_	_	_	_
пожарный	_	N.Masc.Anim	B2	LM	1	пожарных	Gen.Plur	_	_	_	_
пожарный	_	A	B2	LM	2	пожарный	Inan.Acc.Masc.Sing	_	_	_	_
пожарный	_	A	B2	LM	3	пожарной	Gen.Fem.Sing	_	_	_	_
пожелание	_	N.Neut.Inan	B2	LM	1	пожелания	Nom.Plur	_	_	_	_
пожелание	_	N.Neut.Inan	B2	LM	2	пожелание	Nom.Sing	_	_	_	_
пожелание	_	N.Neut.Inan	B2	LM	3	пожеланиями	Ins.Plur	_	_	_	_
составлять	_	V	B2	LM	1	составляет	Sing.3.Pres/Fut	_	_	_	_
составлять	_	V	B2	LM	2	составляют	Plur.3.Pres/Fut	_	_	_	_
составлять	_	V	B2	LM	3	составлять	Inf	_	_	_	_
пожилой	_	A	B2	Golosa, LM	1	пожилая	Nom.Fem.Sing	_	_	_	_
пожилой	_	A	B2	Golosa, LM	2	пожилые	Nom.Plur	_	_	_	_
пожилой	_	A	B2	Golosa, LM	3	пожилого	Gen.Masc.Sing	_	_	_	_
подтверждать	_	V	B2	LM	1	подтверждает	Sing.3.Pres/Fut	_	_	_	_
подтверждать	_	V	B2	LM	2	подтверждают	Plur.3.Pres/Fut	_	_	_	_
подтверждать	_	A	B2	LM	3	подтверждающих	Gen.Plur	_	_	_	_
подчиняться	_	V	B2	LM	1	подчиняться	Inf	_	_	_	_
подчиняться	_	V	B2	LM	2	подчиняется	Sing.3.Pres/Fut	_	_	_	_
подчиняться	_	V	B2	LM	3	подчиняются	Plur.3.Pres/Fut	_	_	_	_
пожалеть	_	V	B2	LM	1	пожалел	Masc.Sing.Past	_	_	_	_
пожалеть	_	V	B2	LM	2	пожалела	Fem.Sing.Past	_	_	_	_
пожалеть	_	V	B2	LM	3	пожалеют	Plur.3.Pres/Fut	_	_	_	_
поздний	_	A	B2	LM	1	поздно	Neut.Sing	_	_	_	_
поздний	_	A	B2	LM	2	поздняя	Nom.Fem.Sing	_	_	_	_
поздний	_	A	B2	LM	3	поздние	Nom.Plur	_	_	_	_
позиция	_	N.Fem.Inan	B2	LM	1	позицию	Acc.Sing	_	_	_	_
позиция	_	N.Fem.Inan	B2	LM	2	позиций	Gen.Plur	_	_	_	_
позиция	_	N.Fem.Inan	B2	LM	3	позиция	Nom.Sing	_	_	_	_
пожаловаться	_	V	B2	LM	1	пожаловаться	Inf	_	_	_	_
пожаловаться	_	V	B2	LM	2	пожаловался	Masc.Sing.Past	_	_	_	_
пожаловаться	_	V	B2	LM	3	пожаловалась	Fem.Sing.Past	_	_	_	_
позор	_	N.Masc.Inan	B2	LM	1	позор	Nom.Sing	_	_	_	_
позор	_	N.Masc.Inan	B2	LM	2	позору	Dat.Sing	_	_	_	_
позор	_	N.Masc.Inan	B2	LM	3	позора	Gen.Sing	_	_	_	_
пожелтеть	_	V	B2	LM	1	пожелтели	Plur.Past	_	_	_	_
пожелтеть	_	A	B2	LM	2	пожелтевших	Gen.Plur	_	_	_	_
пожелтеть	_	A	B2	LM	3	пожелтевшими	Ins.Plur	_	_	_	_
пожертвовать	_	V	B2	LM	1	пожертвовать	Inf	_	_	_	_
пожертвовать	_	V	B2	LM	2	пожертвуете	Plur.2.Pres/Fut	_	_	_	_
позволять	_	V	B2	LM	1	позволяет	Sing.3.Pres/Fut	_	_	_	_
позволять	_	V	B2	LM	2	позволяют	Plur.3.Pres/Fut	_	_	_	_
позволять	_	V	B2	LM	3	позволял	Masc.Sing.Past	_	_	_	_
пожимать	_	V	B2	LM	1	пожимает	Sing.3.Pres/Fut	_	_	_	_
пожимать	_	V	B2	LM	2	пожимая	Pres/Fut	_	_	_	_
пожимать	_	V	B2	LM	3	пожимала	Fem.Sing.Past	_	_	_	_
поклонник	_	N.Masc.Anim	B2	LM	1	поклонники	Nom.Plur	_	_	_	_
поклонник	_	N.Masc.Anim	B2	LM	2	поклонников	Gen.Plur	_	_	_	_
поклонник	_	N.Masc.Anim	B2	LM	3	поклонником	Ins.Sing	_	_	_	_
